,Description,URL,GameName
1134,,https://store.steampowered.com/app/813780/Age_of_Empires_II_Definitive_Edition/,Time of Dragons
1135,"For its 10 year anniversary, Titan Quest will shine in new splendour. This Anniversary Edition combines both Titan Quest and Titan Quest Immortal Throne in one game, and has been given a massive overhaul for the ultimate ARPG experience.",https://store.steampowered.com/app/475150/Titan_Quest_Anniversary_Edition/,Titan Quest Anniversary Edition
1136,"Between our world and the world beyond lie the Titan Souls, the spiritual source of all living things. Scattered amongst the ruins and guarded by the idle titans charged with their care, a solitary hero armed with a single arrow is assembling shards of the Titan Soul in a quest for truth and power.",https://store.steampowered.com/app/297130/Titan_Souls/,Titan Souls
1137,"Apex Legends is the award-winning, free-to-play Hero Shooter from Respawn Entertainment. Master an ever-growing roster of legendary characters with powerful abilities, and experience strategic squad play and innovative gameplay in the next evolution of Hero Shooter and Battle Royale.",https://store.steampowered.com/app/1172470/Apex_Legends/,To the Moon
1138,"The gameplay in Toki Tori is a blend of two genres. While it looks like a platform game, it's a puzzle game at heart. To progress through the game, the player must pick up each egg in a level using a set number of tools.",https://store.steampowered.com/app/38700/Toki_Tori/,Toki Tori
1139,Join an elite team of special-ops soldiers in the globe’s most deadly warzones to hunt down the highest value targets.,https://store.steampowered.com/app/212630/Tom_Clancys_Ghost_Recon_Future_Soldier/,Tom Clancy's Ghost Recon Future Soldier
1140,Tom Clancy's Rainbow Six Siege is the latest installment of the acclaimed first-person shooter franchise developed by the renowned Ubisoft Montreal studio.,https://store.steampowered.com/app/359550/Tom_Clancys_Rainbow_Six_Siege/,Tom Clancy's Rainbow Six Siege
1141,Tom Clancy's Rainbow Six® Vegas 2 - the sequel to the award-winning next-generation first-person shooter - returns to Sin City. Tom Clancy's Rainbow Six Vegas 2 is your last chance to rescue America's sexiest city from an escalating terrorist siege that will force you into heart-pounding action from beginning to end.,https://store.steampowered.com/app/15120/Tom_Clancys_Rainbow_Six_Vegas_2/,Tom Clancy's Rainbow Six: Vegas 2
1142,This content requires the base game Tom Clancy’s Splinter Cell Blacklist on Steam in order to play.,https://store.steampowered.com/app/256270/Tom_Clancys_Splinter_Cell_Blacklist__Homeland_DLC/,Tom Clancy's Splinter Cell Blacklist
1143,"The year is 2008. Citywide blackouts ... stock exchange sabotage ... electronic hijacking of national defense systems ... this is information warfare. To prevent these attacks, operatives must infiltrate deep into hostile territory and aggressively collect critical intelligence, closer than ever to enemy soldiers.",https://store.steampowered.com/app/13570/Tom_Clancys_Splinter_Cell_Chaos_Theory/,Tom Clancy's Splinter Cell: Chaos Theory
1144,"After a deadly pandemic sweeps through New York, it's up to Agents to save what remains. Complete missions, explore the Dark Zone, and fight back enemy factions alone or with 3 friends. Experience a full endgame offering you new PvP and PvE modes.",https://store.steampowered.com/app/365590/Tom_Clancys_The_Division/,Tom Clancy's The Division
1145,Tomb Raider explores the intense origin story of Lara Croft and her ascent from a young woman to a hardened survivor.,https://store.steampowered.com/app/203160/Tomb_Raider/,Tomb Raider
1146,"Adventurer Lara Croft has been hired to recover the pieces of an ancient artifact known as the Scion. With her fearless acrobatic style she runs, jumps, swims and climbs her way towards the truth of its origin and powers - leaving only a trail of empty tombs and gun-cartridges in her wake.",https://store.steampowered.com/app/224960/Tomb_Raider_I/,Tomb Raider I
1147,"Tomb Raider: Anniversary retraces Lara Croft's original genre-defining adventure  globe-trotting 3rd person action-adventure in pursuit of the legendary Scion artifact. Using an enhanced 'Tomb Raider: Legend' game engine, the graphics, technology and physics bring Lara's adventure and pursuit of a mystical artifact known only as the...",https://store.steampowered.com/app/8000/Tomb_Raider_Anniversary/,Tomb Raider: Anniversary
1148,A skateboarding game for tony hawk series fans! Over 70 various goals to beat in over 8 big levels! This game has all it needs for a complete skateboarding experience: - Over 30 tricks to beat - get special and make some special tricks - manuals and grinds with balance meter - secret gaps to find - combine tricks in big combos - do spine...,https://store.steampowered.com/app/551930/Skater_2D/,Tony Hawk's Pro Skater HD
1149,"The adventure continues in Torchlight II! An Action RPG filled with epic battles, bountiful treasure, and a fully randomized world. Bring your friends along for the journey with online and LAN multiplayer.",https://store.steampowered.com/app/200710/Torchlight_II/,Torchlight
1150,"The adventure continues in Torchlight II! An Action RPG filled with epic battles, bountiful treasure, and a fully randomized world. Bring your friends along for the journey with online and LAN multiplayer.",https://store.steampowered.com/app/200710/Torchlight_II/,Torchlight II
1151,"Toribash is an innovative free-to-play online turn-based fighting game where you’re able to design your own moves. Complete control over character's body, hundreds of game mods and bloody mess with full body dismemberment - you've never been able to annihilate your enemies like that before!",https://store.steampowered.com/app/248570/Toribash/,Toribash
1152,"TORMENTUM is a dark Point & Click adventure game.The dreamlike, nightmarish atmosphere of the game was inspired by works of painters H.R. Giger and Zdzislaw Beksinski. The game's final look and feel was also strongly influenced by the universes of games such as Demon's Souls or Dark Seed.",https://store.steampowered.com/app/335000/Tormentum__Dark_Sorrow/,Tormentum - Dark Sorrow
1153,What began as a conflict over the transfer of consciousness from flesh to machines escalated into a war which has decimated a million worlds. The Core and the Arm have all but exhausted the resources of a galaxy in their struggle for domination.,https://store.steampowered.com/app/298030/Total_Annihilation/,Total Annihilation
1154,"Total War: THREE KINGDOMS is the first in the award-winning series to recreate epic conflict across ancient China. Combining a gripping turn-based campaign of empire-building & conquest with stunning real-time battles, THREE KINGDOMS redefines the series in an age of heroes & legends.",https://store.steampowered.com/app/779340/Total_War_THREE_KINGDOMS/,Total War Battles: KINGDOM
1155,"Against a darkening background of famine, disease and war, a new power is rising in the great steppes of the East. With a million horsemen at his back, the ultimate warrior king approaches, and his sights are set on Rome… The next instalment in the multi award-winning PC series that combines turn-based strategy with real-time tactics,...",https://store.steampowered.com/app/325610/Total_War_ATTILA/,Total War: ATTILA
1156,"Command the seas, control the land, forge a new nation, and conquer the globe.",https://store.steampowered.com/app/10500/Total_War_EMPIRE__Definitive_Edition/,Total War: EMPIRE - Definitive Edition
1157,"Complete your Total War collection with this Definitive Edition of Total War: NAPOLEON, which includes all DLC and feature updates since the game’s release",https://store.steampowered.com/app/34030/Total_War_NAPOLEON__Definitive_Edition/,Total War: NAPOLEON - Definitive Edition
1158,"Emperor Edition is the definitive edition of ROME II, featuring an improved politics system, overhauled building chains, rebalanced battles and improved visuals in both campaign and battleEmperor Edition contains all free feature updates since its release in 2013, which includes bug fixes, balancing, Twitch.",https://store.steampowered.com/app/214950/Total_War_ROME_II__Emperor_Edition/,Total War: ROME II - Emperor Edition
1159,Total War: SHOGUN 2 is the perfect mix of real-time and turn-based strategy gaming for newcomers and veterans alike.,https://store.steampowered.com/app/201270/Total_War_SHOGUN_2/,Total War: SHOGUN 2
1160,"The cataclysmic conclusion to the Total War: WARHAMMER trilogy is here. Rally your forces and step into the Realm of Chaos, a dimension of mind-bending horror where the very fate of the world will be decided. Will you conquer your Daemons… or command them?",https://store.steampowered.com/app/1142710/Total_War_WARHAMMER_III/,Total War: WARHAMMER
1161,"Tower Wars combines elements of tower defense, RTS, and all-out multi-player mayhem to bring you a completely unique experience, delivered with a fun and funny not-so-old world style!",https://store.steampowered.com/app/214360/Tower_Wars/,Tower Wars
1162,"Tower of Guns is a fast paced first-person-shooter for the twitch gamer... with a few randomized elements to keep it fresh with each playthrough. It's a short burst ""Lunch Break FPS""... not unlike Binding of Isaac mixed with Doom 2. Tower of Guns was made by a guy named Joe (with his brother Mike composing the music).",https://store.steampowered.com/app/266110/Tower_of_Guns/,Tower of Guns
1163,"TowerFall Ascension is the definitive version of the hit archery combat game. Inspired by classics from the golden age of couch multiplayer, it's a 4-player local party game centering around hilarious, intense versus matches. The core mechanics are simple and accessible, but hard to master and combat is fierce.",https://store.steampowered.com/app/251470/TowerFall_Ascension/,TowerFall Ascension
1164,"Inspired by the party games Werewolf and Mafia, Town of Salem is a game of murder, mystery and deception.",https://store.steampowered.com/app/334230/Town_of_Salem/,Town of Salem
1165,"300 years of tyranny. A mysterious mask. Lost pain and memories. Wield the Blazing Sword and join a mysterious, untouchable girl to fight your oppressors. Experience a tale of liberation, featuring characters with next-gen graphical expressiveness!",https://store.steampowered.com/app/740130/Tales_of_Arise/,Towns
1166,"TrackMania² Stadium is the return of the popular Stadium environment enjoyed by millions of players with TrackMania Nations Forever. Now part of the ManiaPlanet environment, Stadium allows for improved services around the game, better graphics and a powerful track editor.",https://store.steampowered.com/app/232910/TrackMania_Stadium/,TrackMania² Stadium
1167,"It’s the year 1850, and there are great times ahead! Establish a transport company and be its manager. Build infrastructure such as railways and stations, purchase transportation vehicles and manage lines. Fulfill the people’s needs and watch cities evolve dynamically.",https://store.steampowered.com/app/304730/Train_Fever/,Train Fever
1168,"Welcome to the ultimate railway hobby! Master complex operations on the DB BR 411 ICE T, BR Class 390 Pendolino, Union Pacific AC4400CW, and more as you explore authentic routes. Whatever you love about trains, Train Simulator Classic lets you take your hobby to the next level.",https://store.steampowered.com/app/24010/Train_Simulator_Classic/,Train Simulator
1169,"Transformice is an MMO platformer about dozens of mice running to bring back the cheese! Will the almighty Shaman help you or just ruin everything? Millions of levels, hectic physics, skill trees, and more importantly... hats!",https://store.steampowered.com/app/335240/Transformice/,Transformice
1170,"Discover the world of Transistor, a sci-fi-themed action RPG from the creators of Bastion.",https://store.steampowered.com/app/237930/Transistor/,Transistor
1171,TE120 is a short single player experience set in the Half-Life Universe featuring a gravity defying weapon that allows you to jump buildings and sustain large falls. The story takes place at a mysterious date & location. Where are you? Why have you been sent?,https://store.steampowered.com/app/365300/Transmissions_Element_120/,Transmissions: Element 120
1172,"The classic transport simulation genre has a new gold standard with Transport Fever 2. Discover a whole new world by navigating transport routes through land, water and air. May progress and prosperity find their way!",https://store.steampowered.com/app/1066780/Transport_Fever_2/,Transport Fever
1173,"Savior of the Abyss is a horror adventure game. To avoid sudden death, always pay attention and be suspicious of things around you. Collect and use a variety of tools to get to the surface. Please lead the protagonist safely so that the protagonist can achieve his or her purpose safely.",https://store.steampowered.com/app/1590640/Savior_of_the_Abyss/,Tree of Savior (English Ver.)
1174,"Trials Evolution: Gold Edition marks the Trials franchise’s triumphant return to the PC gaming platform. RedLynx’s signature franchise, the Trials series first made its mark in gaming with the 2008 release of Trials 2 SE for the PC.",https://store.steampowered.com/app/220160/Trials_Evolution_Gold_Edition/,Trials Evolution Gold Edition
1175,"Trials Fusion is the gold-standard platform racer for the next-generation of gaming. Built upon the Trials franchise’s proven gameplay foundations, Fusion challenges players endlessly in both classic and all-new ways.",https://store.steampowered.com/app/245490/Trials_Fusion/,Trials Fusion
1176,"A Storm is Coming.... The Empty Throne lies vacant, and the Ancient Towers of Fyre begin to fail in their protection. Who will unite the tribes against the threat of the Flood? Who has the power to protect the people? Do you have what it takes to wear the Crown?",https://store.steampowered.com/app/1558380/Tribes_of_Tiste/,Tribes: Ascend
1177,The best-selling Trine series returns to the magic of 2.5D! Join three iconic heroes as they set off on a quest through fantastical fairytale landscapes to save the world from the Nightmare Prince’s shadows.,https://store.steampowered.com/app/690640/Trine_4_The_Nightmare_Prince/,Trine
1178,"Trine 3: The Artifacts of Power is a platforming game of action, puzzles and adventure, and the sequel to the award winning Trine and Trine 2. Reunite with the three heroes in an all-new adventure, now for the first time in full 3D!",https://store.steampowered.com/app/319910/Trine_3_The_Artifacts_of_Power/,Trine 3: The Artifacts of Power
1179,This Steam Special Edition includes three exclusive maps and Steam Achievements.,https://store.steampowered.com/app/33670/Disciples_III__Renaissance_Steam_Special_Edition/,Tropico 3 - Steam Special Edition
1180,"The world is changing and Tropico is moving with the times - geographical powers rise and fall and the world market is dominated by new players with new demands and offers - and you, as El Presidente, face a whole new set of challenges.",https://store.steampowered.com/app/57690/Tropico_4/,Tropico 4
1181,"Return to the remote island nation of Tropico and expand your Dynasty’s reign from the early colonial period to beyond the 21st Century, facing new challenges including advanced trading mechanics, technology and scientific research, as well as cooperative and competitive MULTIPLAYER.",https://store.steampowered.com/app/245620/Tropico_5/,Tropico 5
1182,"Grab your friends, hone your blades, and set off for adventure in Trove, the ultimate action MMO!",https://store.steampowered.com/app/304050/Trove/,Trove
1183,Turbo Dismount is a kinetic tragedy about Mr. Dismount and the cars who love him. It is the official sequel to the wildly popular and immensely successful personal impact simulator - Stair Dismount.,https://store.steampowered.com/app/263760/Turbo_Dismount/,Turbo Dismount
1184,"Drill for oil like it's 1899! Turmoil offers players a visually charming, tongue-in-cheek take on the simulation genre inspired by the 19th century oil rush in North America.",https://store.steampowered.com/app/361280/Turmoil/,Turmoil
1185,"A world where time has no meaning - and evil knows no bounds. Torn from a world long gone, the time traveling warrior Turok has found himself thrust into a savage land torn by conflict.",https://store.steampowered.com/app/405820/Turok/,Turok
1186,,https://store.steampowered.com/app/1253920/Rogue_Legacy_2/,Two Worlds II
1187,"... 300 years after Aziraal has been banished, a brother and sister are drawn into the conflict which has flared up between the Orcs and the free world. Kyra, the hero's younger sister, suddenly disappears in mysterious circumstances.«...If my family really belongs to the chosen ones, why then have we always been as poor as church mice?",https://store.steampowered.com/app/1930/Two_Worlds_Epic_Edition/,Two Worlds: Epic Edition
1188,"In this platform game you embody "":"" ready to travel through the History of typography, from it's origin to today! Overcome obstacles, escape your enemies and collect asterisks, but beware not to fall down! Will you come out of this journey unscathed?",https://store.steampowered.com/app/258890/TypeRider/,Type:Rider
1189,Experience a story-driven RPG where your choices mean all the difference in the world.,https://store.steampowered.com/app/362960/Tyranny/,Tyranny
1190,"Ultimate Chicken Horse is a party platformer game where you build the level as you play, placing traps and hazards to screw your friends over, but trying not to screw yourself.",https://store.steampowered.com/app/386940/Ultimate_Chicken_Horse/,Ultimate Chicken Horse
1191,"A Tactical Battle Simulator that allows you to command thousands of soldiers as a Union or Confederate General. The game features the most accurately created map, a non-linear battle campaign, complex morale, innovative control mechanics and smart AI.",https://store.steampowered.com/app/306660/Ultimate_General_Gettysburg/,Ultimate General: Gettysburg
1192,"Ultimate Tic-Tac-Toe takes the classic game of Tic-Tac-Toe and adds a strategic layer to it. Game modes: classic, classic forget, ultimate, ultimate forget, ultimate forget total.",https://store.steampowered.com/app/360870/Ultimate_TicTacToe/,Ultimate Tic-Tac-Toe
1193,The world’s greatest fighting game evolves to a whole new level with Ultra Street Fighter IV.,https://store.steampowered.com/app/45760/Ultra_Street_Fighter_IV/,Ultra Street Fighter IV
1194,"Underrail is an old school turn-based isometric indie role playing game that focuses on exploration and combat. The game is set in a distant future, when the life on the Earth’s surface has long since been made impossible and the remnants of humanity now dwell in the Underrail, a vast system of metro station-states that, it seems, are...",https://store.steampowered.com/app/250520/UnderRail/,Underrail
1195,UNDERTALE! The RPG game where you don't have to destroy anyone.,https://store.steampowered.com/app/391540/Undertale/,Undertale
1196,"Daniel was just an average guy. He was a great videogame player, a big fan of sci-fi movies, and a novice RPG player. In the midst of an RPG, he was teleported to a castle. At first, Daniel believed that he was having a massive hallucination.",https://store.steampowered.com/app/233980/UnEpic/,Unepic
1197,"Welcome to Unholy Heights, a mashup of Tower Defense and Apartment Management Simulation!",https://store.steampowered.com/app/249330/Unholy_Heights/,Unholy Heights
1198,"Unreal Tournament 2004 is a multiplayer first person shooter that combines the kill-or-be-killed experience of gladiatorial combat with cutting-edge technology. Ten game modes - both team-based and ""every man for himself"" -- provide even the most hardcore gamer with palm-sweating challenges through unbelievably detailed indoor...",https://store.steampowered.com/app/13230/Unreal_Tournament_2004_Editors_Choice_Edition/,Unreal Tournament 2004
1199,"Now includes the free Titan Pack expansion! The Titan Pack gives players a substantial amount of enhanced features and new content, including many original environments, new gametypes, the namesake Titan mutator, powerful deployables and weapons, new characters, and the Stealthbender vehicle.",https://store.steampowered.com/app/13210/Unreal_Tournament_3_Black/,Unreal Tournament 3: Black Edition
1200,"Unreal Tournament is the original King of the Hill in the frag-or-be-fragged multiplayer gaming world. As the undisputed 1999 Game of the Year, Unreal Tournament grabbed the first person shooter genre by the soiled seat of its pants and knocked it around the room with its never-before-seen graphics, brutal edge-of-your-seat gameplay and...",https://store.steampowered.com/app/13240/Unreal_Tournament_Game_of_the_Year_Edition/,Unreal Tournament: Game of the Year Edition
1201,"You play an Uplink Agent who makes a living by performing jobs for major corporations. Your tasks involve hacking into rival computer systems, stealing research data, sabotaging other companies, laundering money, erasing evidence, or framing innocent people.",https://store.steampowered.com/app/1510/Uplink/,Uplink
1202,Religious de-programming tool,https://store.steampowered.com/app/292630/Uriels_Chasm/,Uriel's Chasm
1203,"VA-11 HALL-A: Cyberpunk Bartender Action is a booze em' up about waifus, technology, and post-dystopia life.",https://store.steampowered.com/app/447530/VA11_HallA_Cyberpunk_Bartender_Action/,VA-11 Hall-A: Cyberpunk Bartender Action
1204,VVVVVV is a platform game all about exploring one simple mechanical idea - what if you reversed gravity instead of jumping?,https://store.steampowered.com/app/70300/VVVVVV/,VVVVVV
1205,"Assume the role of Wyatt in this Action/Exploration Platformer as you explore the ruins of a holy city that was lost many years ago. Battle various types of demons, angels, and a new threat known only as the “Ferals”, using swordsmanship, martial arts, and sorcery.",https://store.steampowered.com/app/252030/Valdis_Story_Abyssal_City/,Valdis Story: Abyssal City
1206,"Valiant Hearts : The Great War is the story of 4 crossed destinies and a broken love in a world torn apart. Dive into a 2D animated comic book adventure, mixing exploration, action and puzzles. Lost in the middle of the trenches, play as each of the 4 strangers, relive the War and help a young German soldier find his love.",https://store.steampowered.com/app/260230/Valiant_Hearts_The_Great_War__Soldats_Inconnus__Mmoires_de_la_Grande_Guerre/,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™
1207,"The critically acclaimed Valkyria Chronicles is now available on PC in 1080p True HD, including all previously released DLC!",https://store.steampowered.com/app/294860/Valkyria_Chronicles/,Valkyria Chronicles™
1208,"Enter the World of Darkness and rise through vampire society. Experience Seattle - a city full of alluring, dangerous characters and factions. In this sequel to the cult classic, your choices, plots and schemes will change the balance of power.",https://store.steampowered.com/app/532790/Vampire_The_Masquerade__Bloodlines_2/,Vampire: The Masquerade - Bloodlines
1209,Vanguard Princess is a classic 2D fighting game that features an all-female cast each with its own unique fighting style. Choose from ten girls and pair them with a powerful partner to form an unstoppable team. Navigate their journeies in Story Mode or engage in head-to-head battles in Versus Mode.,https://store.steampowered.com/app/262150/Vanguard_Princess/,Vanguard Princess
1210,"Inspired by the fascinating story and unbreakable spirit of British secret agent Violette Szabo, players take control of Violette Summer, a beautiful World War II spy deep behind enemy lines with no support or official backing from the British Government.",https://store.steampowered.com/app/16720/Velvet_Assassin/,Velvet Assassin
1211,"Velvet Sundown is a social multiplayer role-playing game, taking place on a luxury yacht cruising the waters of a fictitious Caribbean state of Balbonia. Embark on a journey full of conspiracies, trickery and secrets where you can never tell a friend from foe.",https://store.steampowered.com/app/307290/Velvet_Sundown/,Velvet Sundown
1212,Merciless trench warfare immerses you and your squad in intense battles of attack and defense. Verdun is the first multiplayer FPS set in an authentic World War One setting offering a rarely seen battlefield experience.,https://store.steampowered.com/app/242860/Verdun/,Verdun
1213,"Victor Vran is the isometric action-RPG where your skill is just as essential as your character build and gear. Experience intense combat action: dodge, jump and unleash powerful skills to finish off your enemies!",https://store.steampowered.com/app/345180/Victor_Vran_ARPG/,Victor Vran
1214,"Carefully guide your nation from the era of absolute monarchies in the early 19th century, through expansion and colonization, to finally become a truly great power by the dawn of the 20th century. Victoria II is a grand strategy game played during the colonial era of the 19th century, where the player takes control of a country, guiding...",https://store.steampowered.com/app/42960/Victoria_II/,Victoria II
1215,"A fierce struggle is taking place within Asgard, the realm of the Norse Gods.",https://store.steampowered.com/app/211160/Viking_Battle_for_Asgard/,Viking: Battle for Asgard
1216,"Enter a magical, 3D fantasy world filled with hundreds of unique locales, immersive lore, and exciting quests -- and it's all free to play. Join thousands of players from around the world, and be part of a one of a kind community.",https://store.steampowered.com/app/263540/Villagers_and_Heroes/,Villagers and Heroes
1217,"Nurture a small pot of succulents that grow in real time. Viridi is a safe haven, a place you can return to for a moment of peace and quiet whenever you need it.",https://store.steampowered.com/app/375950/Viridi/,Viridi
1218,"In Viscera Cleanup Detail, you step into the boots of a space-station janitor tasked with cleaning up after various horrific sci-fi horror events. Instead of machineguns and plasma-rifles, your tools are a mop and bucket. That hero left a mess, and it's up to you to deal with the aftermath.",https://store.steampowered.com/app/246900/Viscera_Cleanup_Detail/,Viscera Cleanup Detail
1219,"Tragedy! Santa; the toy giving folk-hero, and purveyor of fine Christmas goods, has had enough. Endless requests from greedy children wanting more and more every year, tax increases, pressure from elf unions, bills, reindeer!",https://store.steampowered.com/app/265210/Viscera_Cleanup_Detail_Santas_Rampage/,Viscera Cleanup Detail: Santa's Rampage
1220,"After the battle is over, someone has to cleanup the mess! Introducing Viscera Cleanup Detail: Shadow Warrior from RuneStorm, a unique crossover mini-game that combines the worlds of Viscera Cleanup Detail and Shadow Warrior.",https://store.steampowered.com/app/255520/Viscera_Cleanup_Detail_Shadow_Warrior/,Viscera Cleanup Detail: Shadow Warrior
1221,"Follow the story of a young boy, Cantus as he meets Maris, the mysterious girl by the sea - an experience that will change his life forever.",https://store.steampowered.com/app/348620/Voices_from_the_Sea/,Voices from the Sea
1222,"Return to the Golden Age of arcades with a hardcore action platformer that pulls no punches! Possesses all the hallmarks of true classics like Super Ghouls 'N Ghosts (SNES), Rastan Saga (Arcade), Castlevania (NES) and more with precise controls, high challenge, and meticulous design.",https://store.steampowered.com/app/247240/Volgarr_the_Viking/,Volgarr the Viking
1223,"WAKFU Animation is back with a new adventure in 3 Special Episodes : The Quest for the Six Eliatrope Dofus. In this last Episode, getting back to the Sadida Kingdom, Yugo discovers that Percedal has decided to directly attack the root cause of the problem: the terrifying Ogrest. The Iop warrior has gone to Mount Zinit.",https://store.steampowered.com/app/367950/WAKFU__Book_III_Dragon_Mountain/,WAKFU
1224,"Forge your own path in Hollow Knight! An epic action adventure through a vast ruined kingdom of insects and heroes. Explore twisting caverns, battle tainted creatures and befriend bizarre bugs, all in a classic, hand-drawn 2D style.",https://store.steampowered.com/app/367520/Hollow_Knight/,WASTED
1225,,https://store.steampowered.com/search/?term=WWE+2K16,WWE 2K16
1226,"In 2097, life is discovered on Mars. When your mission of first contact becomes trapped by a cave-in, you must master the alien ecosystem to survive. Soon you stumble upon more than anyone expected, and with time running out, you will make a decision that determines the fate of a lost planet.",https://store.steampowered.com/app/227200/Waking_Mars/,Waking Mars
1227,,https://store.steampowered.com/search/?term=War+Inc.+Battlezone,War Inc. Battlezone
1228,"War Thunder is the most comprehensive free-to-play, cross-platform, MMO military game dedicated to aviation, armoured vehicles, and naval craft, from the early 20th century to the most advanced modern combat units. Join now and take part in major battles on land, in the air, and at sea.",https://store.steampowered.com/app/236390/War_Thunder/,War Thunder
1229,"Destroy, smash and blast your way to victory! Use advanced weapons and vehicles to dominate the battlefield.",https://store.steampowered.com/app/298240/War_Trigger_3/,War Trigger 3
1230,Tired of invading dungeons? It's time you built your own! War for the Overworld is a Dungeon Management Game that employs your favourite aspects of the RTS and God Game genres. Carve out your Dungeon and conquer the Overworld!,https://store.steampowered.com/app/230190/War_for_the_Overworld/,War for the Overworld
1231,"Triumph over the land, take charge of the fate of China! Conquer territories and fly your colors!",https://store.steampowered.com/app/872410/ROMANCE_OF_THE_THREE_KINGDOMS_XIV/,War of the Roses
1232,"Triumph over the land, take charge of the fate of China! Conquer territories and fly your colors!",https://store.steampowered.com/app/872410/ROMANCE_OF_THE_THREE_KINGDOMS_XIV/,War of the Vikings
1233,"Warface is a contemporary MMO first person shooter with millions of fans around the world. It offers intense PvP modes, compelling PvE missions and raids that you can challenge with five diverse classes and a colossal customizable arsenal.",https://store.steampowered.com/app/291480/Warface/,Warface
1234,Awaken as an unstoppable warrior and battle alongside your friends in this story-driven free-to-play online action game,https://store.steampowered.com/app/230410/Warframe/,Warframe
1235,This content requires the base game Wargame: Airland Battle on Steam in order to play.,https://store.steampowered.com/app/260850/Wargame_AirLand_Battle__Magna_Carta/,Wargame: AirLand Battle
1236,"The new reference in RTS at its best! The Wargame series returns to duty, larger, richer and more spectacular than ever before. In Wargame Red Dragon, you are engaged in a large-scale conflict where Western forces clash against the Communist bloc.",https://store.steampowered.com/app/251060/Wargame_Red_Dragon/,Wargame: Red Dragon
1237,"Deep under the central desert of Kronus, a vast honeycomb of skull-lined tunnels and funeral chambers house the awakening Necron menace. Eons ago, these were the boulevards and squares of a great necropolis built to house the bones of the races who had fallen to the Necrons, and ultimately were where the Necrons themselves retire to...",https://store.steampowered.com/app/4580/Warhammer_40000_Dawn_of_War__Dark_Crusade/,"Warhammer 40,000: Dawn of War - Dark Crusade"
1238,"Prepare yourself for the grim, dark future of the 41st millennium, where alien races battle mankind for galactic domination in a universe of unending war. Personalize your armies with a revolutionary unit customization tool that gives you the ability to choose your armies insignias, banners, squad colors and names.",https://store.steampowered.com/app/4570/Warhammer_40000_Dawn_of_War__Game_of_the_Year_Edition/,"Warhammer 40,000: Dawn of War - Game of the Year Edition"
1239,"The third and final expansion to the genre-defining and critically-acclaimed RTS, Dawn of War. In Soulstorm, two new armies are introduced – Sisters of Battle and Dark Eldar - raising the total number of playable armies to nine.",https://store.steampowered.com/app/9450/Warhammer_40000_Dawn_of_War__Soulstorm/,"Warhammer 40,000: Dawn of War - Soulstorm"
1240,"With a focus on fast-action RTS gameplay, Dawn of War II brings to life the science fiction universe of Warhammer 40,000 like never before. Experience the intimate brutality of battle as you play through your chosen race’s epic campaign.",https://store.steampowered.com/app/15620/Warhammer_40000_Dawn_of_War_II/,"Warhammer 40,000: Dawn of War II"
1241,In Dawn of War II: Chaos Rising you will take command of the Blood Ravens and defend the sector against the Chaos Space Marines of the Black Legion. Purge the Chaos filth and hold the chapter together as traitorous forces work from within to try bring down the Blood Ravens.,https://store.steampowered.com/app/20570/Warhammer_40000_Dawn_of_War_II_Chaos_Rising/,"Warhammer 40,000: Dawn of War II - Chaos Rising"
1242,Command any of the six unique factions in the next standalone expansion of the critically acclaimed Dawn of War real-time strategy franchise. Choose to build a massive army or lead a small squad of elite heroes into battle and experience a single player campaign customized to your favorite race.,https://store.steampowered.com/app/56437/Warhammer_40000_Dawn_of_War_II_Retribution/,"Warhammer 40,000: Dawn of War II - Retribution"
1243,"Eldar, Orks, Chaos or Space Marines, in the fiercest battles for universal peace, through any means. Try the Free Demo - or buy the Full Premium Game below. We will not give up.",https://store.steampowered.com/app/375230/Warhammer_40000_Eternal_Crusade/,"Warhammer 40,000: Eternal Crusade"
1244,"Warhammer 40,000: Regicide is a brutal take on one of the greatest turn based strategy games of all time. Regicide fuses multiple phases of gameplay with dynamic action. Maneuver your army into place and unleash a devastating array of tactical abilities to crush your enemies.",https://store.steampowered.com/app/322910/Warhammer_40000_Regicide/,"Warhammer 40,000: Regicide"
1245,"In Warhammer 40,000 Space Marine you are Captain Titus, a Space Marine of the Ultramarines chapter and a seasoned veteran of countless battles.",https://store.steampowered.com/app/55150/Warhammer_40000_Space_Marine__Anniversary_Edition/,"Warhammer 40,000: Space Marine - Anniversary Edition"
1246,Vermintide is an epic co-operative action combat adventure set in the End Times of the iconic Warhammer Fantasy world.,https://store.steampowered.com/app/235540/Warhammer_End_Times__Vermintide/,Warhammer: End Times - Vermintide
1247,Turn-based tactical combat set in the award-winning world of the Iron Kingdoms. Command your custom squad of steam-powered robots and elite warriors in raging battles dominated by magic and mechanika. Battle in online multiplayer and play the epic 21-mission single player campaign!,https://store.steampowered.com/app/253510/WARMACHINE_Tactics/,Warmachine Tactics
1248,"Bethesda Game Studios welcome you to Fallout 76. Twenty-five years after the bombs fall, you and your fellow Vault Dwellers emerge into post-nuclear America. Explore a vast wasteland in this open-world multiplayer addition to the Fallout story.",https://store.steampowered.com/app/1151340/Fallout_76/,Wasteland 2
